,NCBI Taxon ID,CE_clathrin,CE_receptor,CE_glycoproteins,other
645,2936949,0.0,1.0,0.0,0.0
646,2936955,1.0,0.0,0.0,0.0
647,2936956,1.0,0.0,0.0,0.0
648,2936957,1.0,0.0,0.0,0.0
649,2936958,1.0,0.0,0.0,0.0
650,2936959,1.0,0.0,0.0,0.0
651,2936960,1.0,0.0,0.0,0.0
652,2936981,0.0,0.0,1.0,0.0
653,2936951,0.0,1.0,0.0,0.0
654,2936952,0.0,1.0,0.0,0.0
655,2936953,0.0,1.0,0.0,0.0
656,2936954,0.0,1.0,0.0,0.0
657,2936962,0.0,1.0,0.0,0.0
658,2936965,0.0,1.0,0.0,0.0
659,2936966,0.0,1.0,0.0,0.0
660,2936967,0.0,1.0,0.0,0.0
661,2936968,0.0,1.0,0.0,0.0
662,2936969,0.0,1.0,0.0,0.0
663,2936970,0.0,1.0,0.0,0.0
664,2936971,0.0,1.0,0.0,0.0
665,2936972,0.0,1.0,0.0,0.0
666,2936963,0.0,1.0,0.0,0.0
667,2936964,0.0,1.0,0.0,0.0
668,2936961,1.0,0.0,0.0,0.0
669,2936973,0.0,1.0,0.0,0.0
670,2936974,0.0,1.0,0.0,0.0
671,2936975,0.0,1.0,0.0,0.0
672,2936976,0.0,1.0,0.0,0.0
673,2936977,0.0,1.0,0.0,0.0
674,2936978,0.0,1.0,0.0,0.0
675,2928886,1.0,0.0,0.0,0.0
676,2928887,1.0,0.0,0.0,0.0
677,2928888,1.0,0.0,0.0,0.0
678,2928889,1.0,0.0,0.0,0.0
679,2928878,1.0,0.0,0.0,0.0
680,2928879,1.0,0.0,0.0,0.0
681,2928880,1.0,0.0,0.0,0.0
682,2928881,1.0,0.0,0.0,0.0
683,2928882,1.0,0.0,0.0,0.0
684,2928883,1.0,0.0,0.0,0.0
685,2928884,1.0,0.0,0.0,0.0
686,2928885,1.0,0.0,0.0,0.0
687,2952659,1.0,0.0,0.0,0.0
688,1294092,0.0,0.0,1.0,0.0
689,2945983,1.0,0.0,0.0,0.0
690,1649336,0.0,0.0,1.0,0.0
691,1618249,0.0,1.0,0.0,0.0
692,2832253,0.0,1.0,0.0,0.0
693,2832254,0.0,1.0,0.0,0.0
694,2832255,1.0,0.0,0.0,0.0
695,2832257,0.0,1.0,0.0,0.0
696,2832256,0.0,1.0,0.0,0.0
697,2832239,1.0,0.0,0.0,0.0
698,2832240,1.0,0.0,0.0,0.0
699,2832241,1.0,0.0,0.0,0.0
700,2832242,1.0,0.0,0.0,0.0
701,2832243,1.0,0.0,0.0,0.0
702,2832244,1.0,0.0,0.0,0.0
703,2832259,,,,
704,2832268,,,,
705,2832269,,,,
706,2832270,,,,
707,2832271,,,,
708,2832272,,,,
709,2832273,,,,
710,2832274,,,,
711,2832275,,,,
712,2832260,,,,
713,2832261,,,,
714,2832262,,,,
715,2832263,,,,
716,2832264,,,,
717,2832265,,,,
718,2832266,,,,
719,2832267,,,,
720,2832252,0.0,0.0,1.0,0.0
721,2832251,0.0,1.0,0.0,0.0
722,2832211,1.0,0.0,0.0,0.0
723,2832212,1.0,0.0,0.0,0.0
724,2832213,1.0,0.0,0.0,0.0
725,2832214,1.0,0.0,0.0,0.0
726,2832173,0.0,1.0,0.0,0.0
727,2832174,0.0,1.0,0.0,0.0
728,2832175,0.0,1.0,0.0,0.0
729,2832176,0.0,1.0,0.0,0.0
730,2832177,0.0,1.0,0.0,0.0
731,2832178,0.0,1.0,0.0,0.0
732,2832179,0.0,1.0,0.0,0.0
733,2832180,0.0,1.0,0.0,0.0
734,2832181,0.0,1.0,0.0,0.0
735,2832153,0.0,1.0,0.0,0.0
736,2832154,0.0,1.0,0.0,0.0
737,2832155,0.0,1.0,0.0,0.0
738,2832156,0.0,1.0,0.0,0.0
739,2832157,0.0,1.0,0.0,0.0
740,2832158,0.0,1.0,0.0,0.0
741,2832159,0.0,1.0,0.0,0.0
742,2832160,0.0,1.0,0.0,0.0
743,2832161,0.0,1.0,0.0,0.0
744,2832162,0.0,1.0,0.0,0.0
745,2832163,0.0,1.0,0.0,0.0
746,2832164,0.0,1.0,0.0,0.0
747,2832165,0.0,1.0,0.0,0.0
748,2832166,0.0,1.0,0.0,0.0
749,2832167,0.0,1.0,0.0,0.0
750,2832152,0.0,1.0,0.0,0.0
751,2832171,0.0,1.0,0.0,0.0
752,2832172,0.0,1.0,0.0,0.0
753,2832168,0.0,1.0,0.0,0.0
754,2832169,0.0,1.0,0.0,0.0
755,2832170,0.0,1.0,0.0,0.0
756,2832182,0.0,1.0,0.0,0.0
757,2832193,0.0,1.0,0.0,0.0
758,2832204,0.0,1.0,0.0,0.0
759,2832205,0.0,1.0,0.0,0.0
760,2832206,0.0,1.0,0.0,0.0
761,2832207,0.0,1.0,0.0,0.0
762,2832208,0.0,1.0,0.0,0.0
763,2832209,0.0,1.0,0.0,0.0
764,2832210,0.0,1.0,0.0,0.0
765,2832183,0.0,1.0,0.0,0.0
766,2832184,0.0,1.0,0.0,0.0
767,2832185,0.0,1.0,0.0,0.0
768,2832186,0.0,1.0,0.0,0.0
769,2832187,0.0,1.0,0.0,0.0
770,2832188,0.0,1.0,0.0,0.0
771,2832189,0.0,1.0,0.0,0.0
772,2832190,0.0,1.0,0.0,0.0
773,2832191,0.0,1.0,0.0,0.0
774,2832192,0.0,1.0,0.0,0.0
775,2832194,0.0,1.0,0.0,0.0
776,2832195,0.0,1.0,0.0,0.0
777,2832196,0.0,1.0,0.0,0.0
778,2832197,0.0,1.0,0.0,0.0
779,2832198,0.0,1.0,0.0,0.0
780,2832199,0.0,1.0,0.0,0.0
781,2832200,0.0,1.0,0.0,0.0
782,2832201,0.0,1.0,0.0,0.0
783,2832202,0.0,1.0,0.0,0.0
784,2832203,0.0,1.0,0.0,0.0
785,2832245,0.0,1.0,0.0,0.0
786,2832246,0.0,1.0,0.0,0.0
787,2832247,0.0,1.0,0.0,0.0
788,2832222,0.0,1.0,0.0,0.0
789,2832223,0.0,1.0,0.0,0.0
790,2832224,0.0,1.0,0.0,0.0
791,2944714,1.0,0.0,0.0,0.0
792,2809629,0.0,0.0,1.0,0.0
793,2809562,0.0,0.0,1.0,0.0
794,1955153,0.0,1.0,0.0,0.0
795,2583049,0.0,1.0,0.0,0.0
796,2940294,0.0,0.0,1.0,0.0
797,2928837,0.0,1.0,0.0,0.0
798,2811222,0.0,1.0,0.0,0.0
799,2726020,0.0,0.0,1.0,0.0
800,2052559,1.0,0.0,0.0,0.0
801,2558258,1.0,0.0,0.0,0.0
802,10970,0.0,0.0,1.0,0.0
803,2809150,0.0,1.0,0.0,0.0
804,2715213,1.0,0.0,0.0,0.0
805,1916234,0.0,1.0,0.0,0.0
806,2809473,0.0,0.0,0.0,0.0
807,1930506,0.0,1.0,0.0,0.0
808,3051382,0.0,0.0,1.0,0.0
809,3051370,0.0,0.0,1.0,0.0
810,2489503,0.0,0.0,1.0,0.0
811,2928392,0.0,0.0,1.0,0.0
812,2928397,0.0,0.0,1.0,0.0
813,2489501,0.0,0.0,1.0,0.0
814,2928400,0.0,0.0,1.0,0.0
815,2928398,0.0,0.0,1.0,0.0
816,2928395,0.0,0.0,1.0,0.0
817,2928396,0.0,0.0,1.0,0.0
818,2928394,0.0,0.0,1.0,0.0
819,2928399,0.0,0.0,1.0,0.0
820,2717891,0.0,0.0,1.0,0.0
821,2928402,0.0,0.0,1.0,0.0
822,2926920,0.0,1.0,0.0,0.0
823,2922909,1.0,0.0,0.0,0.0
824,2922908,1.0,0.0,0.0,0.0
825,2919602,0.0,1.0,0.0,0.0
826,2917163,1.0,0.0,0.0,0.0
827,692069,0.0,0.0,1.0,0.0
828,3052342,0.0,0.0,1.0,0.0
829,2605648,0.0,0.0,1.0,0.0
830,2913659,0.0,0.0,1.0,0.0
831,2853431,0.0,0.0,1.0,0.0
832,2809433,,,,
833,1955170,0.0,1.0,0.0,0.0
834,2809355,,,,
835,2884278,0.0,1.0,0.0,0.0
836,2876998,0.0,1.0,0.0,0.0
837,2896467,0.0,1.0,0.0,0.0
838,2886397,1.0,0.0,0.0,0.0
839,2886398,1.0,0.0,0.0,0.0
840,2886399,1.0,0.0,0.0,0.0
841,2886400,1.0,0.0,0.0,0.0
842,2886401,1.0,0.0,0.0,0.0
843,2886402,1.0,0.0,0.0,0.0
844,2886403,1.0,0.0,0.0,0.0
845,2886404,1.0,0.0,0.0,0.0
846,2886405,1.0,0.0,0.0,0.0
847,2886406,1.0,0.0,0.0,0.0
848,2886407,0.0,1.0,0.0,0.0
849,2886408,0.0,1.0,0.0,0.0
850,2886409,0.0,1.0,0.0,0.0
851,2886410,0.0,1.0,0.0,0.0
852,2886411,0.0,1.0,0.0,0.0
853,2886412,0.0,1.0,0.0,0.0
854,2886413,0.0,1.0,0.0,0.0
855,2886414,0.0,1.0,0.0,0.0
856,2886415,0.0,1.0,0.0,0.0
857,2886416,0.0,1.0,0.0,0.0
858,2886417,0.0,1.0,0.0,0.0
859,2886418,,,,
860,2886419,,,,
861,2886420,,,,
862,2886421,,,,
863,2886422,,,,
864,2886423,,,,
865,2886424,,,,
866,2886425,,,,
867,2886430,0.0,1.0,0.0,0.0
868,2886426,,,,
869,2886427,,,,
870,2886428,,,,
871,2886429,,,,
872,3048314,1.0,0.0,0.0,0.0
873,2880959,,,,
874,2880957,1.0,0.0,0.0,0.0
875,2880956,1.0,0.0,0.0,0.0
876,2880955,0.0,1.0,0.0,0.0
877,2880958,0.0,0.0,1.0,0.0
878,2880954,0.0,0.0,1.0,0.0
879,2875666,,,,
880,2875667,,,,
881,2875668,,,,
882,2875663,,,,
883,2875664,,,,
884,2875665,,,,
885,2878719,0.0,1.0,0.0,0.0
886,2878718,0.0,1.0,0.0,0.0
887,2878720,0.0,1.0,0.0,0.0
888,2824657,1.0,0.0,0.0,0.0
889,2824655,1.0,0.0,0.0,0.0
890,2824656,1.0,0.0,0.0,0.0
891,1907787,0.0,1.0,0.0,0.0
892,2875658,,,,
893,2875659,,,,
894,2875660,,,,
895,2875661,,,,
896,2875662,,,,
897,2875669,,,,
898,2875670,,,,
899,2875671,,,,
900,2875673,,,,
901,2875675,,,,
902,2875677,,,,
903,2875678,,,,
904,2875679,,,,
905,2875681,,,,
906,2875672,,,,
907,2875674,,,,
908,2875676,,,,
909,2875680,,,,
910,2875682,,,,
911,2875683,,,,
912,2875684,,,,
913,1955166,0.0,1.0,0.0,0.0
914,2809007,0.0,0.0,1.0,0.0
915,1955172,0.0,1.0,0.0,0.0
916,2585267,0.0,1.0,0.0,0.0
917,1955165,,,,
918,2809836,0.0,1.0,0.0,0.0
919,2836004,0.0,1.0,0.0,0.0
920,2836149,,,,
921,2836148,,,,
922,2817032,0.0,1.0,0.0,0.0
923,2820437,0.0,0.0,1.0,0.0
924,1965089,0.0,0.0,1.0,0.0
925,2862952,0.0,1.0,0.0,0.0
926,2857096,0.0,1.0,0.0,0.0
927,2860474,0.0,0.0,1.0,0.0
928,2809172,0.0,1.0,0.0,0.0
929,2809180,0.0,1.0,0.0,0.0
930,2776968,0.0,0.0,1.0,0.0
931,2776967,1.0,0.0,0.0,0.0
932,2776963,0.0,1.0,0.0,0.0
933,2776964,0.0,1.0,0.0,0.0
934,2776959,0.0,0.0,1.0,0.0
935,2776960,0.0,1.0,0.0,0.0
936,2776965,0.0,1.0,0.0,0.0
937,2776961,0.0,1.0,0.0,0.0
938,2776962,0.0,1.0,0.0,0.0
939,2734510,0.0,0.0,1.0,0.0
940,2776924,1.0,0.0,0.0,0.0
941,2776966,0.0,1.0,0.0,0.0
942,2776920,0.0,0.0,1.0,0.0
943,2832643,,,,
944,2493083,0.0,0.0,1.0,0.0
945,675389,0.0,0.0,1.0,0.0
946,2794525,1.0,0.0,0.0,0.0
947,2794536,1.0,0.0,0.0,0.0
948,2794533,1.0,0.0,0.0,0.0
949,2794470,1.0,0.0,0.0,0.0
950,2794477,1.0,0.0,0.0,0.0
951,2794472,1.0,0.0,0.0,0.0
952,2794473,1.0,0.0,0.0,0.0
953,2794475,1.0,0.0,0.0,0.0
954,2794476,1.0,0.0,0.0,0.0
955,2794480,1.0,0.0,0.0,0.0
956,2794483,1.0,0.0,0.0,0.0
957,2794513,1.0,0.0,0.0,0.0
958,2794516,1.0,0.0,0.0,0.0
959,2794531,1.0,0.0,0.0,0.0
960,2794534,1.0,0.0,0.0,0.0
961,2794539,1.0,0.0,0.0,0.0
962,2794540,1.0,0.0,0.0,0.0
963,2794481,1.0,0.0,0.0,0.0
964,2794482,1.0,0.0,0.0,0.0
965,2814951,0.0,1.0,0.0,0.0
966,2814960,0.0,1.0,0.0,0.0
967,2830620,1.0,0.0,0.0,0.0
968,2830621,1.0,0.0,0.0,0.0
969,2821802,0.0,0.0,0.0,1.0
970,2794528,1.0,0.0,0.0,0.0
971,2794523,1.0,0.0,0.0,0.0
972,2794512,1.0,0.0,0.0,0.0
973,2794550,1.0,0.0,0.0,0.0
974,2794549,1.0,0.0,0.0,0.0
975,2794510,1.0,0.0,0.0,0.0
976,2794527,1.0,0.0,0.0,0.0
977,2794518,1.0,0.0,0.0,0.0
978,2794548,1.0,0.0,0.0,0.0
979,2794511,1.0,0.0,0.0,0.0
980,2794526,1.0,0.0,0.0,0.0
981,2794529,1.0,0.0,0.0,0.0
982,2794551,1.0,0.0,0.0,0.0
983,2815032,,,,
984,2815033,,,,
985,2815044,,,,
986,2815058,,,,
987,2815021,,,,
988,2815031,,,,
989,2815036,,,,
990,2814940,0.0,1.0,0.0,0.0
991,2814941,0.0,1.0,0.0,0.0
992,2814994,0.0,1.0,0.0,0.0
993,2794530,1.0,0.0,0.0,0.0
994,2794524,1.0,0.0,0.0,0.0
995,2794506,1.0,0.0,0.0,0.0
996,2794478,1.0,0.0,0.0,0.0
997,2794464,1.0,0.0,0.0,0.0
998,2794484,1.0,0.0,0.0,0.0
999,2794471,1.0,0.0,0.0,0.0
1000,2794485,1.0,0.0,0.0,0.0
1001,2794519,1.0,0.0,0.0,0.0
1002,2794563,1.0,0.0,0.0,0.0
1003,2794535,1.0,0.0,0.0,0.0
1004,2794556,1.0,0.0,0.0,0.0
1005,2794507,1.0,0.0,0.0,0.0
1006,2794474,1.0,0.0,0.0,0.0
1007,2794488,1.0,0.0,0.0,0.0
1008,2794487,1.0,0.0,0.0,0.0
1009,2794522,1.0,0.0,0.0,0.0
1010,2794493,1.0,0.0,0.0,0.0
1011,2794553,1.0,0.0,0.0,0.0
1012,2794491,1.0,0.0,0.0,0.0
1013,2794490,1.0,0.0,0.0,0.0
1014,2794489,1.0,0.0,0.0,0.0
1015,2794509,1.0,0.0,0.0,0.0
1016,2794555,1.0,0.0,0.0,0.0
1017,2794492,1.0,0.0,0.0,0.0
1018,2794538,1.0,0.0,0.0,0.0
1019,2794521,1.0,0.0,0.0,0.0
1020,2794517,1.0,0.0,0.0,0.0
1021,2794554,1.0,0.0,0.0,0.0
1022,2794494,1.0,0.0,0.0,0.0
1023,2794532,1.0,0.0,0.0,0.0
1024,2794537,1.0,0.0,0.0,0.0
1025,2794520,1.0,0.0,0.0,0.0
1026,2794508,1.0,0.0,0.0,0.0
1027,2794467,1.0,0.0,0.0,0.0
1028,2794463,1.0,0.0,0.0,0.0
1029,2794466,1.0,0.0,0.0,0.0
1030,2794469,1.0,0.0,0.0,0.0
1031,2794505,1.0,0.0,0.0,0.0
1032,2794515,1.0,0.0,0.0,0.0
1033,2794564,1.0,0.0,0.0,0.0
1034,2794569,1.0,0.0,0.0,0.0
1035,2794465,1.0,0.0,0.0,0.0
1036,2794468,1.0,0.0,0.0,0.0
1037,2794504,1.0,0.0,0.0,0.0
1038,2794566,1.0,0.0,0.0,0.0
1039,2794486,1.0,0.0,0.0,0.0
1040,2794479,1.0,0.0,0.0,0.0
1041,2814997,0.0,1.0,0.0,0.0
1042,2815000,0.0,1.0,0.0,0.0
1043,2815004,0.0,1.0,0.0,0.0
1044,2815002,0.0,1.0,0.0,0.0
1045,2815022,,,,
1046,2815024,,,,
1047,2815026,,,,
1048,2815027,,,,
1049,2815029,,,,
1050,2815035,,,,
1051,2815045,,,,
1052,2815039,,,,
1053,2815043,,,,
1054,2815047,,,,
1055,2815049,,,,
1056,2815050,,,,
1057,2815051,,,,
1058,2815053,,,,
1059,2815055,,,,
1060,2815057,,,,
1061,2815059,,,,
1062,2815060,,,,
1063,2815061,,,,
1064,2815062,,,,
1065,2815018,,,,
1066,2815023,,,,
1067,2815020,,,,
1068,2815025,,,,
1069,2815028,,,,
1070,2815030,,,,
1071,2815034,,,,
1072,2815037,,,,
1073,2815040,,,,
1074,2815041,,,,
1075,2815046,,,,
1076,2815048,,,,
1077,2815052,,,,
1078,2815054,,,,
1079,2815056,,,,
1080,2815063,,,,
1081,2814949,0.0,1.0,0.0,0.0
1082,2814950,0.0,1.0,0.0,0.0
1083,2814991,0.0,1.0,0.0,0.0
1084,2818228,0.0,1.0,0.0,0.0
1085,1306817,0.0,0.0,1.0,0.0
1086,2169685,0.0,1.0,0.0,0.0
1087,12110,1.0,0.0,0.0,0.0
1088,2814911,0.0,0.0,1.0,0.0
1089,2814912,0.0,0.0,1.0,0.0
1090,2814913,0.0,0.0,1.0,0.0
1091,2814914,0.0,0.0,1.0,0.0
1092,3052465,1.0,0.0,0.0,0.0
1093,2811215,0.0,1.0,0.0,0.0
1094,2811223,0.0,1.0,0.0,0.0
1095,2810801,1.0,0.0,0.0,0.0
1096,2803188,0.0,1.0,0.0,0.0
1097,2803189,0.0,1.0,0.0,0.0
1098,3052371,0.0,1.0,0.0,0.0
1099,2798287,0.0,0.0,1.0,0.0
1100,2798291,0.0,1.0,0.0,0.0
1101,2798288,0.0,1.0,0.0,0.0
1102,2798286,0.0,1.0,0.0,0.0
1103,2798289,1.0,0.0,0.0,0.0
1104,2798290,0.0,1.0,0.0,0.0
1105,2785213,1.0,0.0,0.0,0.0
1106,2794340,0.0,0.0,1.0,0.0
1107,11023,1.0,0.0,0.0,0.0
1108,2781379,0.0,1.0,0.0,0.0
1109,2781382,,,,
1110,2781374,0.0,1.0,0.0,0.0
1111,2781380,0.0,1.0,0.0,0.0
1112,2781381,0.0,1.0,0.0,0.0
1113,2781378,0.0,1.0,0.0,0.0
1114,2781375,0.0,1.0,0.0,0.0
1115,2781376,0.0,1.0,0.0,0.0
1116,2779174,0.0,0.0,1.0,0.0
1117,2777463,1.0,0.0,0.0,0.0
1118,2777467,1.0,0.0,0.0,0.0
1119,2777469,1.0,0.0,0.0,0.0
1120,2766951,0.0,1.0,0.0,0.0
1121,59301,1.0,0.0,0.0,0.0
1122,2759496,0.0,1.0,0.0,0.0
1123,2583050,0.0,1.0,0.0,0.0
1124,2761208,,,,
1125,2761209,,,,
1126,2761173,,,,
1127,2761174,,,,
1128,2761171,,,,
1129,2761172,,,,
1130,2761187,,,,
1131,2761185,,,,
1132,2761188,,,,
1133,2761175,,,,
1134,2761176,,,,
1135,2761177,,,,
1136,2761178,,,,
1137,2761179,,,,
1138,2761180,,,,
1139,2761181,,,,
1140,2761186,,,,
1141,2761182,,,,
1142,2761183,,,,
1143,2761184,,,,
1144,2761196,,,,
1145,2761189,,,,
1146,2761190,,,,
1147,2761191,,,,
1148,2761192,,,,
1149,2761193,,,,
1150,2761194,,,,
1151,2761195,,,,
1152,2761197,,,,
1153,2761198,,,,
1154,2761199,,,,
1155,2761200,,,,
1156,2761201,,,,
1157,2761202,,,,
1158,2761203,,,,
1159,2761204,,,,
1160,2761205,,,,
1161,2761206,,,,
1162,2761207,,,,
1163,2759417,1.0,0.0,0.0,0.0
1164,2759407,1.0,0.0,0.0,0.0
1165,2759406,1.0,0.0,0.0,0.0
1166,2759420,1.0,0.0,0.0,0.0
1167,2759403,1.0,0.0,0.0,0.0
1168,2759404,1.0,0.0,0.0,0.0
1169,2759405,1.0,0.0,0.0,0.0
1170,2759402,1.0,0.0,0.0,0.0
1171,2759604,1.0,0.0,0.0,0.0
1172,2759408,1.0,0.0,0.0,0.0
1173,2759411,0.0,1.0,0.0,0.0
1174,2759413,0.0,1.0,0.0,0.0
1175,2759416,0.0,1.0,0.0,0.0
1176,2759415,0.0,1.0,0.0,0.0
1177,2759412,0.0,1.0,0.0,0.0
1178,2759419,0.0,1.0,0.0,0.0
1179,2592492,0.0,1.0,0.0,0.0
1180,2759414,0.0,1.0,0.0,0.0
1181,2558248,0.0,0.0,1.0,0.0
1182,2681591,0.0,0.0,1.0,0.0
1183,2590836,1.0,0.0,0.0,0.0
1184,2744857,0.0,0.0,1.0,0.0
1185,2728828,0.0,0.0,1.0,0.0
1186,2735304,1.0,0.0,0.0,0.0
1187,2735305,1.0,0.0,0.0,0.0
1188,2737672,0.0,0.0,1.0,0.0
1189,2737701,0.0,0.0,1.0,0.0
1190,2737667,1.0,0.0,0.0,0.0
1191,2737666,1.0,0.0,0.0,0.0
1192,240876,0.0,0.0,1.0,0.0
1193,2734904,0.0,0.0,1.0,0.0
1194,2734905,0.0,0.0,1.0,0.0
1195,1954248,0.0,1.0,0.0,0.0
1196,2715178,1.0,0.0,0.0,0.0
1197,2715103,,,,
1198,1341019,1.0,0.0,0.0,0.0
1199,2448649,1.0,0.0,0.0,0.0
1200,3052686,0.0,0.0,1.0,0.0
1201,2707191,0.0,0.0,1.0,0.0
1202,2707265,,,,
1203,2707192,,,,
1204,2707281,,,,
1205,2707247,,,,
1206,2707261,,,,
1207,2707258,,,,
1208,2707267,,,,
1209,2707241,,,,
1210,2707282,,,,
1211,2707225,,,,
1212,2707260,,,,
1213,2707222,,,,
1214,2707276,,,,
1215,2707213,,,,
1216,2707244,,,,
1217,2707269,,,,
1218,2707259,,,,
1219,2707217,,,,
1220,2707245,,,,
1221,2707268,,,,
1222,2707223,,,,
1223,2707279,,,,
1224,2707226,,,,
1225,2707255,,,,
1226,2707270,,,,
1227,2707251,,,,
1228,2707239,,,,
1229,2707215,,,,
1230,2707274,,,,
1231,2707236,,,,
1232,2707212,,,,
1233,2707273,,,,
1234,2707271,,,,
1235,2707264,,,,
1236,2707229,,,,
1237,2707262,,,,
1238,2707220,,,,
1239,2707201,,,,
1240,2707195,,,,
1241,2707254,,,,
1242,2707277,,,,
1243,2707286,,,,
1244,2707238,,,,
1245,2707206,,,,
1246,2707250,,,,
1247,2707266,,,,
1248,2707193,,,,
1249,2707230,,,,
1250,2707234,,,,
1251,2707231,,,,
1252,2707194,,,,
1253,2707228,,,,
1254,2707196,,,,
1255,2707227,,,,
1256,2707242,,,,
1257,2707209,,,,
1258,2707208,,,,
1259,2707275,,,,
1260,2707246,,,,
1261,2707240,,,,
1262,2707224,,,,
1263,2707204,,,,
1264,2707198,,,,
1265,2707290,,,,
1266,2707289,,,,
1267,2707283,,,,
1268,2707287,,,,
1269,2707278,,,,
1270,2707272,,,,
1271,2707207,,,,
1272,2707210,,,,
1273,2707200,,,,
1274,2707197,,,,
1275,2707263,,,,
1276,2707256,,,,
1277,2707205,,,,
1278,2707249,,,,
1279,2707214,,,,
1280,2707233,,,,
1281,2707199,,,,
1282,2707285,,,,
1283,2707232,,,,
1284,2707203,,,,
1285,2707219,,,,
1286,2707216,,,,
1287,2707253,,,,
1288,2707235,,,,
1289,2707284,,,,
1290,2707288,,,,
1291,2707211,,,,
1292,2707248,,,,
1293,2720902,,,,
1294,2720903,,,,
1295,2720900,,,,
1296,2720901,,,,
1297,2720905,,,,
1298,2720906,,,,
1299,2720909,,,,
1300,2720912,,,,
1301,2720910,,,,
1302,2720904,,,,
1303,2720908,,,,
1304,2720911,,,,
1305,2720913,,,,
1306,2720954,1.0,0.0,0.0,0.0
1307,2720955,1.0,0.0,0.0,0.0
1308,2720956,1.0,0.0,0.0,0.0
1309,2720938,0.0,1.0,0.0,0.0
1310,2720939,0.0,1.0,0.0,0.0
1311,2720940,0.0,1.0,0.0,0.0
1312,2720943,0.0,1.0,0.0,0.0
1313,2720944,0.0,1.0,0.0,0.0
1314,2720947,0.0,1.0,0.0,0.0
1315,2720948,0.0,1.0,0.0,0.0
1316,2720950,0.0,1.0,0.0,0.0
1317,2720953,0.0,1.0,0.0,0.0
1318,2720937,0.0,1.0,0.0,0.0
1319,2720957,0.0,0.0,0.0,0.0
1320,2720963,0.0,0.0,0.0,0.0
1321,2720964,0.0,0.0,0.0,0.0
1322,2720965,0.0,0.0,0.0,0.0
1323,2720967,0.0,0.0,0.0,0.0
1324,2717890,0.0,0.0,1.0,0.0
1325,2717889,0.0,0.0,1.0,0.0
1326,2233537,0.0,0.0,1.0,0.0
1327,608831,0.0,0.0,1.0,0.0
1328,2582417,0.0,0.0,1.0,0.0
1329,2582418,0.0,0.0,1.0,0.0
1330,2712699,1.0,0.0,0.0,0.0
1331,2711208,,,,
1332,3048184,1.0,0.0,0.0,0.0
1333,3050271,0.0,0.0,1.0,0.0
1334,2510842,0.0,0.0,1.0,0.0
1335,2846013,0.0,1.0,0.0,0.0
1336,1962258,1.0,0.0,0.0,0.0
1337,2691032,0.0,0.0,1.0,0.0
