,NCBI Taxon ID,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense
386,3117230,0.0,1.0,1.0,0.0,0.0,0.0,0.0
387,3117121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,3116987,0.0,1.0,1.0,0.0,0.0,0.0,0.0
389,3117282,0.0,1.0,1.0,0.0,0.0,0.0,0.0
390,3117226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,3117037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,3117117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,3117099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,3117064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,3117178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,3117100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,3115994,0.0,1.0,0.0,0.0,1.0,0.0,0.0
398,3117179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,3117080,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,3117036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,3117039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,3117274,0.0,1.0,1.0,0.0,0.0,0.0,0.0
403,3117182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,3115989,0.0,1.0,0.0,0.0,1.0,0.0,0.0
405,3116726,,,,,,,
406,3116978,0.0,1.0,1.0,0.0,0.0,0.0,0.0
407,3117038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,3117279,0.0,1.0,1.0,0.0,0.0,0.0,0.0
409,3117280,0.0,1.0,1.0,0.0,0.0,0.0,0.0
410,3116679,,,,,,,
411,3117081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,3116680,,,,,,,
413,3115938,1.0,1.0,1.0,0.0,1.0,0.0,0.0
414,3117184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,3117118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,3117207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,3117231,0.0,1.0,1.0,0.0,0.0,0.0,0.0
418,3117079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,3117206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,3117276,0.0,1.0,1.0,0.0,0.0,0.0,0.0
421,3117287,0.0,1.0,1.0,0.0,0.0,0.0,0.0
422,3117269,0.0,1.0,1.0,0.0,0.0,0.0,0.0
423,3117205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,3115995,0.0,1.0,0.0,0.0,1.0,0.0,0.0
425,3117175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,3134257,0.0,0.0,1.0,0.0,0.0,0.0,0.0
427,1702318,0.0,1.0,1.0,0.0,0.0,0.0,0.0
428,44088,1.0,0.0,1.0,0.0,3.0,0.0,0.0
429,3134033,1.0,0.0,1.0,0.0,0.0,0.0,0.0
430,3129245,1.0,0.0,1.0,0.0,0.0,0.0,0.0
431,3129244,1.0,0.0,1.0,0.0,0.0,0.0,0.0
432,3127497,0.0,1.0,1.0,0.0,0.0,0.0,0.0
433,3127498,0.0,1.0,1.0,0.0,0.0,0.0,0.0
434,3127499,0.0,1.0,1.0,0.0,0.0,0.0,0.0
435,3127500,0.0,1.0,1.0,0.0,0.0,0.0,0.0
436,3127501,0.0,1.0,1.0,0.0,0.0,0.0,0.0
437,3127502,0.0,1.0,1.0,0.0,0.0,0.0,0.0
438,11961,1.0,0.0,0.0,1.0,0.0,1.0,0.0
439,928291,0.0,0.0,0.0,1.0,0.0,1.0,0.0
440,3079711,0.0,0.0,0.0,1.0,0.0,1.0,0.0
441,2875327,0.0,0.0,1.0,0.0,0.0,0.0,0.0
442,3112648,3.0,1.0,0.0,0.0,3.0,0.0,0.0
443,3112649,3.0,1.0,0.0,0.0,3.0,0.0,0.0
444,3112650,3.0,1.0,0.0,0.0,3.0,0.0,0.0
445,3112651,3.0,1.0,0.0,0.0,3.0,0.0,0.0
446,3112652,3.0,1.0,0.0,0.0,3.0,0.0,0.0
447,3112653,3.0,1.0,0.0,0.0,3.0,0.0,0.0
448,3112654,3.0,1.0,0.0,0.0,3.0,0.0,0.0
449,3112655,3.0,1.0,0.0,0.0,3.0,0.0,0.0
450,3112656,3.0,1.0,0.0,0.0,3.0,0.0,0.0
451,3112657,3.0,1.0,0.0,0.0,3.0,0.0,0.0
452,3112658,3.0,1.0,0.0,0.0,3.0,0.0,0.0
453,3112659,3.0,1.0,0.0,0.0,3.0,0.0,0.0
454,3112660,3.0,1.0,0.0,0.0,3.0,0.0,0.0
455,3112661,3.0,1.0,0.0,0.0,3.0,0.0,0.0
456,3112662,3.0,1.0,0.0,0.0,3.0,0.0,0.0
457,3112663,3.0,1.0,0.0,0.0,3.0,0.0,0.0
458,3112664,3.0,1.0,0.0,0.0,3.0,0.0,0.0
459,3112667,3.0,1.0,0.0,0.0,3.0,0.0,0.0
460,3112675,3.0,1.0,0.0,0.0,3.0,0.0,0.0
461,3112676,3.0,1.0,0.0,0.0,3.0,0.0,0.0
462,3112677,3.0,1.0,0.0,0.0,3.0,0.0,0.0
463,3112678,3.0,1.0,0.0,0.0,3.0,0.0,0.0
464,3112679,3.0,1.0,0.0,0.0,3.0,0.0,0.0
465,3112680,3.0,1.0,0.0,0.0,3.0,0.0,0.0
466,3112681,3.0,1.0,0.0,0.0,3.0,0.0,0.0
467,3112682,3.0,1.0,0.0,0.0,3.0,0.0,0.0
468,3112683,3.0,1.0,0.0,0.0,3.0,0.0,0.0
469,3112684,3.0,1.0,0.0,0.0,3.0,0.0,0.0
470,3112685,3.0,1.0,0.0,0.0,3.0,0.0,0.0
471,3112686,3.0,1.0,0.0,0.0,3.0,0.0,0.0
472,3112687,3.0,1.0,0.0,0.0,3.0,0.0,0.0
473,3112688,3.0,1.0,0.0,0.0,3.0,0.0,0.0
474,3112689,3.0,1.0,0.0,0.0,3.0,0.0,0.0
475,3112690,3.0,1.0,0.0,0.0,3.0,0.0,0.0
476,3112691,3.0,1.0,0.0,0.0,3.0,0.0,0.0
477,3118410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,3064243,1.0,0.0,0.0,1.0,0.0,1.0,0.0
479,Not found,,,,,,,
480,1239439,0.0,0.0,0.0,1.0,0.0,1.0,0.0
481,2163008,1.0,0.0,0.0,1.0,0.0,1.0,0.0
482,3113012,0.0,1.0,1.0,0.0,0.0,0.0,0.0
483,3112618,0.0,1.0,1.0,0.0,0.0,0.0,0.0
484,2202624,1.0,0.0,0.0,1.0,0.0,1.0,0.0
485,1517684,0.0,0.0,0.0,1.0,0.0,1.0,0.0
486,11309,1.0,0.0,0.0,1.0,1.0,0.0,1.0
487,3104762,0.0,1.0,1.0,0.0,0.0,0.0,0.0
488,3104763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,3104764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,3104765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3106067,0.0,1.0,1.0,0.0,0.0,0.0,0.0
492,3106068,0.0,0.0,0.0,1.0,0.0,1.0,0.0
493,3077354,0.0,1.0,0.0,0.0,0.0,1.0,1.0
494,1987106,0.0,0.0,0.0,1.0,3.0,0.0,0.0
495,2809444,0.0,0.0,0.0,1.0,0.0,1.0,0.0
496,3085107,0.0,0.0,0.0,1.0,0.0,1.0,0.0
497,3085108,0.0,0.0,0.0,1.0,0.0,1.0,0.0
498,1891746,0.0,1.0,1.0,0.0,3.0,0.0,0.0
499,3090915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,3090916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,3090917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3085222,0.0,0.0,1.0,0.0,3.0,0.0,0.0
503,3085220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3085221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,3085223,0.0,0.0,1.0,0.0,3.0,0.0,0.0
506,2844802,0.0,1.0,1.0,0.0,0.0,0.0,0.0
507,3042372,0.0,0.0,1.0,0.0,0.0,0.0,0.0
508,336959,0.0,0.0,0.0,1.0,0.0,1.0,0.0
509,3080879,0.0,1.0,1.0,0.0,0.0,0.0,0.0
510,3077833,1.0,0.0,1.0,0.0,0.0,0.0,0.0
511,3074439,1.0,0.0,1.0,0.0,0.0,0.0,0.0
512,3074466,0.0,1.0,1.0,0.0,3.0,0.0,0.0
513,3073259,0.0,0.0,1.0,0.0,0.0,0.0,0.0
514,2809412,0.0,0.0,0.0,1.0,0.0,1.0,0.0
515,3069714,0.0,0.0,0.0,1.0,0.0,1.0,0.0
516,2874388,0.0,0.0,0.0,1.0,0.0,1.0,0.0
517,2992309,1.0,0.0,0.0,1.0,0.0,1.0,0.0
518,3062345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,3062346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,3062347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2962496,0.0,1.0,1.0,0.0,0.0,0.0,0.0
522,643132,1.0,0.0,0.0,1.0,0.0,1.0,0.0
523,3052416,1.0,0.0,0.0,1.0,1.0,0.0,1.0
524,3051319,1.0,0.0,1.0,0.0,0.0,0.0,0.0
525,2717633,1.0,0.0,0.0,1.0,0.0,1.0,0.0
526,2928393,1.0,0.0,1.0,0.0,0.0,0.0,0.0
527,2794570,0.0,0.0,1.0,0.0,3.0,0.0,0.0
528,3042376,1.0,0.0,1.0,0.0,0.0,0.0,0.0
529,3042448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,3042449,0.0,0.0,0.0,1.0,0.0,1.0,0.0
531,2809295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2844803,0.0,1.0,1.0,0.0,0.0,0.0,0.0
533,11021,1.0,0.0,0.0,1.0,0.0,1.0,0.0
534,3040023,1.0,0.0,1.0,0.0,0.0,0.0,0.0
535,2585031,,,,,,,
536,3031139,1.0,0.0,0.0,1.0,0.0,1.0,0.0
537,3031140,1.0,0.0,0.0,1.0,0.0,1.0,0.0
538,3031141,1.0,0.0,0.0,1.0,0.0,1.0,0.0
539,104388,1.0,1.0,0.0,0.0,0.0,0.0,0.0
540,3029445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,2593122,,,,,,,
542,3019552,1.0,0.0,1.0,0.0,0.0,0.0,0.0
543,3052381,1.0,0.0,0.0,1.0,1.0,0.0,1.0
544,3021812,0.0,1.0,1.0,0.0,0.0,0.0,0.0
545,3004181,1.0,0.0,0.0,1.0,0.0,1.0,0.0
546,3004182,1.0,0.0,0.0,1.0,0.0,1.0,0.0
547,2996228,0.0,0.0,0.0,1.0,0.0,1.0,0.0
548,2996223,0.0,0.0,0.0,1.0,0.0,1.0,0.0
549,2996224,0.0,0.0,0.0,1.0,0.0,1.0,0.0
550,2996209,0.0,0.0,0.0,1.0,0.0,1.0,0.0
551,2996208,0.0,0.0,0.0,1.0,0.0,1.0,0.0
552,2996214,0.0,0.0,0.0,1.0,0.0,1.0,0.0
553,2996215,0.0,0.0,0.0,1.0,0.0,1.0,0.0
554,2996213,0.0,0.0,0.0,1.0,0.0,1.0,0.0
555,2996226,0.0,0.0,0.0,1.0,0.0,1.0,0.0
556,2996219,0.0,0.0,0.0,1.0,0.0,1.0,0.0
557,2996216,0.0,0.0,0.0,1.0,0.0,1.0,0.0
558,2996211,0.0,0.0,0.0,1.0,0.0,1.0,0.0
559,2996210,0.0,0.0,0.0,1.0,0.0,1.0,0.0
560,2996207,0.0,0.0,0.0,1.0,0.0,1.0,0.0
561,2996218,0.0,0.0,0.0,1.0,0.0,1.0,0.0
562,2996212,0.0,0.0,0.0,1.0,0.0,1.0,0.0
563,2996227,0.0,0.0,0.0,1.0,0.0,1.0,0.0
564,2996217,0.0,0.0,0.0,1.0,0.0,1.0,0.0
565,2996225,0.0,0.0,0.0,1.0,0.0,1.0,0.0
566,2996221,0.0,0.0,0.0,1.0,0.0,1.0,0.0
567,2996220,0.0,0.0,0.0,1.0,0.0,1.0,0.0
568,11886,1.0,0.0,0.0,1.0,0.0,1.0,0.0
569,2956479,1.0,0.0,0.0,1.0,3.0,0.0,1.0
570,2956481,1.0,0.0,0.0,1.0,3.0,0.0,1.0
571,2986276,0.0,0.0,0.0,1.0,0.0,1.0,0.0
572,2875326,0.0,0.0,1.0,0.0,3.0,0.0,0.0
573,2874139,1.0,0.0,1.0,0.0,3.0,0.0,0.0
574,2928890,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,2809168,0.0,0.0,0.0,1.0,0.0,1.0,0.0
576,2994410,0.0,1.0,1.0,0.0,0.0,0.0,0.0
577,644610,1.0,0.0,0.0,1.0,3.0,0.0,1.0
578,2992313,0.0,0.0,0.0,1.0,0.0,1.0,0.0
579,2987487,0.0,0.0,0.0,1.0,0.0,1.0,0.0
580,2942216,1.0,0.0,1.0,0.0,0.0,0.0,0.0
581,1294098,1.0,0.0,1.0,0.0,3.0,0.0,0.0
582,2986032,0.0,1.0,0.0,0.0,0.0,0.0,0.0
583,2986033,0.0,1.0,0.0,0.0,0.0,0.0,0.0
584,2986034,0.0,1.0,0.0,0.0,0.0,0.0,0.0
585,2986035,0.0,1.0,0.0,0.0,0.0,0.0,0.0
586,2985990,3.0,1.0,0.0,0.0,3.0,0.0,0.0
587,2985991,3.0,1.0,0.0,0.0,3.0,0.0,0.0
588,2985992,3.0,1.0,0.0,0.0,3.0,0.0,0.0
589,2985993,3.0,1.0,0.0,0.0,3.0,0.0,0.0
590,2985994,3.0,1.0,0.0,0.0,3.0,0.0,0.0
591,2985995,3.0,1.0,0.0,0.0,3.0,0.0,0.0
592,2985996,3.0,1.0,0.0,0.0,3.0,0.0,0.0
593,2985997,3.0,1.0,0.0,0.0,3.0,0.0,0.0
594,2985998,3.0,1.0,0.0,0.0,3.0,0.0,0.0
595,2985999,3.0,1.0,0.0,0.0,3.0,0.0,0.0
596,2986000,3.0,1.0,0.0,0.0,3.0,0.0,0.0
597,2986001,3.0,1.0,0.0,0.0,3.0,0.0,0.0
598,2986002,3.0,1.0,0.0,0.0,3.0,0.0,0.0
599,2986003,3.0,1.0,0.0,0.0,3.0,0.0,0.0
600,2986004,3.0,1.0,0.0,0.0,3.0,0.0,0.0
601,2986005,3.0,1.0,0.0,0.0,3.0,0.0,0.0
602,2986006,3.0,1.0,0.0,0.0,3.0,0.0,0.0
603,2986007,3.0,1.0,0.0,0.0,3.0,0.0,0.0
604,2986008,3.0,1.0,0.0,0.0,3.0,0.0,0.0
605,2986009,3.0,1.0,0.0,0.0,3.0,0.0,0.0
606,2986010,3.0,1.0,0.0,0.0,3.0,0.0,0.0
607,2986011,3.0,1.0,0.0,0.0,3.0,0.0,0.0
608,2986012,3.0,1.0,0.0,0.0,3.0,0.0,0.0
609,2986013,3.0,1.0,0.0,0.0,3.0,0.0,0.0
610,2986014,3.0,1.0,0.0,0.0,3.0,0.0,0.0
611,2986015,3.0,1.0,0.0,0.0,3.0,0.0,0.0
612,2986016,3.0,1.0,0.0,0.0,3.0,0.0,0.0
613,2986017,3.0,1.0,0.0,0.0,3.0,0.0,0.0
614,2986018,3.0,1.0,0.0,0.0,3.0,0.0,0.0
615,2986019,3.0,1.0,0.0,0.0,3.0,0.0,0.0
616,2986020,3.0,1.0,0.0,0.0,3.0,0.0,0.0
617,2986021,3.0,1.0,0.0,0.0,3.0,0.0,0.0
618,2986022,3.0,1.0,0.0,0.0,3.0,0.0,0.0
619,2986023,3.0,1.0,0.0,0.0,3.0,0.0,0.0
620,2986024,3.0,1.0,0.0,0.0,3.0,0.0,0.0
621,2986025,3.0,1.0,0.0,0.0,3.0,0.0,0.0
622,2986026,3.0,1.0,0.0,0.0,3.0,0.0,0.0
623,2986027,3.0,1.0,0.0,0.0,3.0,0.0,0.0
624,2986028,3.0,1.0,0.0,0.0,3.0,0.0,0.0
625,2986029,3.0,1.0,0.0,0.0,3.0,0.0,0.0
626,2986030,3.0,1.0,0.0,0.0,3.0,0.0,0.0
627,2983543,1.0,0.0,0.0,1.0,0.0,1.0,0.0
628,2748958,1.0,0.0,1.0,1.0,1.0,0.0,0.0
629,2982300,1.0,0.0,1.0,0.0,0.0,0.0,0.0
630,2976936,0.0,0.0,0.0,1.0,0.0,1.0,0.0
631,2976362,0.0,0.0,0.0,1.0,0.0,1.0,0.0
632,2875246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
633,2875244,0.0,0.0,1.0,0.0,0.0,0.0,0.0
634,2875245,0.0,0.0,1.0,0.0,0.0,0.0,0.0
635,928292,0.0,0.0,0.0,1.0,0.0,1.0,0.0
636,1239438,0.0,0.0,0.0,1.0,0.0,1.0,0.0
637,2585114,0.0,0.0,0.0,1.0,0.0,1.0,0.0
638,2963835,0.0,0.0,1.0,0.0,0.0,0.0,0.0
639,2862777,0.0,0.0,1.0,0.0,0.0,0.0,0.0
640,2855326,0.0,1.0,1.0,0.0,0.0,0.0,0.0
641,1972696,0.0,0.0,1.0,0.0,0.0,0.0,0.0
642,2936950,0.0,0.0,0.0,1.0,0.0,1.0,0.0
643,2936980,0.0,0.0,1.0,0.0,0.0,0.0,0.0
644,2936979,0.0,0.0,0.0,1.0,0.0,1.0,0.0
645,2936949,0.0,0.0,0.0,1.0,0.0,1.0,0.0
646,2936955,0.0,0.0,0.0,1.0,0.0,1.0,0.0
647,2936956,0.0,0.0,0.0,1.0,0.0,1.0,0.0
648,2936957,0.0,0.0,0.0,1.0,0.0,1.0,0.0
649,2936958,0.0,0.0,0.0,1.0,0.0,1.0,0.0
650,2936959,0.0,0.0,0.0,1.0,0.0,1.0,0.0
651,2936960,0.0,0.0,0.0,1.0,0.0,1.0,0.0
652,2936981,1.0,0.0,1.0,0.0,0.0,0.0,0.0
653,2936951,0.0,0.0,0.0,1.0,0.0,1.0,0.0
654,2936952,0.0,0.0,0.0,1.0,0.0,1.0,0.0
655,2936953,0.0,0.0,0.0,1.0,0.0,1.0,0.0
656,2936954,0.0,0.0,0.0,1.0,0.0,1.0,0.0
657,2936962,0.0,0.0,0.0,1.0,0.0,1.0,0.0
658,2936965,0.0,0.0,0.0,1.0,0.0,1.0,0.0
659,2936966,0.0,0.0,0.0,1.0,0.0,1.0,0.0
660,2936967,0.0,0.0,0.0,1.0,0.0,1.0,0.0
661,2936968,0.0,0.0,0.0,1.0,0.0,1.0,0.0
662,2936969,0.0,0.0,0.0,1.0,0.0,1.0,0.0
663,2936970,0.0,0.0,0.0,1.0,0.0,1.0,0.0
664,2936971,0.0,0.0,0.0,1.0,0.0,1.0,0.0
665,2936972,0.0,0.0,0.0,1.0,0.0,1.0,0.0
666,2936963,0.0,0.0,0.0,1.0,0.0,1.0,0.0
667,2936964,0.0,0.0,0.0,1.0,0.0,1.0,0.0
668,2936961,0.0,0.0,1.0,1.0,1.0,0.0,0.0
669,2936973,0.0,0.0,1.0,1.0,1.0,0.0,0.0
670,2936974,0.0,0.0,1.0,1.0,1.0,0.0,0.0
671,2936975,0.0,0.0,1.0,1.0,1.0,0.0,0.0
672,2936976,0.0,0.0,1.0,1.0,1.0,0.0,0.0
673,2936977,0.0,0.0,1.0,1.0,1.0,0.0,0.0
674,2936978,0.0,0.0,1.0,1.0,1.0,0.0,0.0
675,2928886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2928887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2928888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,2928889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2928878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2928879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,2928880,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2928881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,2928882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,2928883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,2928884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,2928885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2952659,1.0,0.0,0.0,1.0,0.0,1.0,0.0
688,1294092,1.0,0.0,1.0,0.0,3.0,0.0,0.0
689,2945983,0.0,1.0,1.0,0.0,0.0,0.0,0.0
690,1649336,1.0,0.0,0.0,1.0,0.0,1.0,0.0
691,1618249,0.0,1.0,1.0,0.0,0.0,0.0,0.0
692,2832253,0.0,0.0,0.0,1.0,0.0,1.0,0.0
693,2832254,0.0,0.0,0.0,1.0,0.0,1.0,0.0
694,2832255,0.0,0.0,1.0,0.0,3.0,0.0,0.0
695,2832257,0.0,0.0,0.0,1.0,0.0,1.0,0.0
696,2832256,0.0,0.0,0.0,1.0,0.0,1.0,0.0
697,2832239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2832240,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2832241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2832242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2832243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2832244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2832259,3.0,1.0,0.0,0.0,3.0,0.0,0.0
704,2832268,3.0,1.0,0.0,0.0,3.0,0.0,0.0
705,2832269,3.0,1.0,0.0,0.0,3.0,0.0,0.0
706,2832270,3.0,1.0,0.0,0.0,3.0,0.0,0.0
707,2832271,3.0,1.0,0.0,0.0,3.0,0.0,0.0
708,2832272,3.0,1.0,0.0,0.0,3.0,0.0,0.0
709,2832273,3.0,1.0,0.0,0.0,3.0,0.0,0.0
710,2832274,3.0,1.0,0.0,0.0,3.0,0.0,0.0
711,2832275,3.0,1.0,0.0,0.0,3.0,0.0,0.0
712,2832260,3.0,1.0,0.0,0.0,3.0,0.0,0.0
713,2832261,3.0,1.0,0.0,0.0,3.0,0.0,0.0
714,2832262,3.0,1.0,0.0,0.0,3.0,0.0,0.0
715,2832263,3.0,1.0,0.0,0.0,3.0,0.0,0.0
716,2832264,3.0,1.0,0.0,0.0,3.0,0.0,0.0
717,2832265,3.0,1.0,0.0,0.0,3.0,0.0,0.0
718,2832266,3.0,1.0,0.0,0.0,3.0,0.0,0.0
719,2832267,3.0,1.0,0.0,0.0,3.0,0.0,0.0
720,2832252,1.0,0.0,0.0,1.0,0.0,1.0,0.0
721,2832251,0.0,1.0,0.0,0.0,0.0,0.0,0.0
722,2832211,0.0,0.0,0.0,1.0,0.0,1.0,0.0
723,2832212,0.0,0.0,0.0,1.0,0.0,1.0,0.0
724,2832213,0.0,0.0,0.0,1.0,0.0,1.0,0.0
725,2832214,0.0,0.0,0.0,1.0,0.0,1.0,0.0
726,2832173,0.0,0.0,0.0,1.0,1.0,1.0,0.0
727,2832174,0.0,0.0,0.0,1.0,1.0,1.0,0.0
728,2832175,0.0,0.0,0.0,1.0,1.0,1.0,0.0
729,2832176,0.0,0.0,0.0,1.0,1.0,1.0,0.0
730,2832177,0.0,0.0,0.0,1.0,1.0,1.0,0.0
731,2832178,0.0,0.0,0.0,1.0,1.0,1.0,0.0
732,2832179,0.0,0.0,0.0,1.0,1.0,1.0,0.0
733,2832180,0.0,0.0,0.0,1.0,1.0,1.0,0.0
734,2832181,0.0,0.0,0.0,1.0,1.0,1.0,0.0
735,2832153,0.0,0.0,1.0,1.0,1.0,0.0,0.0
736,2832154,0.0,0.0,1.0,1.0,1.0,0.0,0.0
737,2832155,0.0,0.0,1.0,1.0,1.0,0.0,0.0
738,2832156,0.0,0.0,1.0,1.0,1.0,0.0,0.0
739,2832157,0.0,0.0,1.0,1.0,1.0,0.0,0.0
740,2832158,0.0,0.0,1.0,1.0,1.0,0.0,0.0
741,2832159,0.0,0.0,1.0,1.0,1.0,0.0,0.0
742,2832160,0.0,0.0,1.0,1.0,1.0,0.0,0.0
743,2832161,0.0,0.0,1.0,1.0,1.0,0.0,0.0
744,2832162,0.0,0.0,1.0,1.0,1.0,0.0,0.0
745,2832163,0.0,0.0,1.0,1.0,1.0,0.0,0.0
746,2832164,0.0,0.0,1.0,1.0,1.0,0.0,0.0
747,2832165,0.0,0.0,1.0,1.0,1.0,0.0,0.0
748,2832166,0.0,0.0,1.0,1.0,1.0,0.0,0.0
749,2832167,0.0,0.0,1.0,1.0,1.0,0.0,0.0
750,2832152,0.0,0.0,1.0,1.0,1.0,0.0,0.0
751,2832171,0.0,0.0,1.0,1.0,1.0,0.0,0.0
752,2832172,0.0,0.0,1.0,1.0,1.0,0.0,0.0
753,2832168,0.0,0.0,1.0,1.0,1.0,0.0,0.0
754,2832169,0.0,0.0,1.0,1.0,1.0,0.0,0.0
755,2832170,0.0,0.0,1.0,1.0,1.0,0.0,0.0
756,2832182,0.0,0.0,0.0,1.0,0.0,1.0,0.0
757,2832193,0.0,0.0,0.0,1.0,0.0,1.0,0.0
758,2832204,0.0,0.0,0.0,1.0,0.0,1.0,0.0
759,2832205,0.0,0.0,0.0,1.0,0.0,1.0,0.0
760,2832206,0.0,0.0,0.0,1.0,0.0,1.0,0.0
